2026-02-16 20:49:42,545 | TRANSPORT_LAYER      | INFO     | Transport layer initializated
2026-02-16 20:49:42,687 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:49:42,687 | TRANSPORT_LAYER      | INFO     | Data received: b'"', with length: 1, from the connection: 1
2026-02-16 20:49:42,687 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:49:42,687 | TRANSPORT_LAYER      | INFO     | Data received: b':', with length: 1, from the connection: 1
2026-02-16 20:49:42,688 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:49:42,688 | TRANSPORT_LAYER      | INFO     | Data received: b' ', with length: 1, from the connection: 1
2026-02-16 20:49:42,688 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:49:42,688 | TRANSPORT_LAYER      | INFO     | Data received: b'"', with length: 1, from the connection: 1
2026-02-16 20:49:42,688 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:49:42,688 | TRANSPORT_LAYER      | INFO     | Data received: b'H', with length: 1, from the connection: 1
2026-02-16 20:49:42,689 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:49:42,689 | TRANSPORT_LAYER      | INFO     | Data received: b'T', with length: 1, from the connection: 1
2026-02-16 20:49:42,690 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:49:42,690 | TRANSPORT_LAYER      | INFO     | Data received: b'T', with length: 1, from the connection: 1
2026-02-16 20:49:42,690 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:49:42,690 | TRANSPORT_LAYER      | INFO     | Data received: b'P', with length: 1, from the connection: 1
2026-02-16 20:49:42,690 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:49:42,690 | TRANSPORT_LAYER      | INFO     | Data received: b'_', with length: 1, from the connection: 1
2026-02-16 20:49:42,690 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:49:42,690 | TRANSPORT_LAYER      | INFO     | Data received: b'P', with length: 1, from the connection: 1
2026-02-16 20:49:42,690 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:49:42,690 | TRANSPORT_LAYER      | INFO     | Data received: b'R', with length: 1, from the connection: 1
2026-02-16 20:49:42,691 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:49:42,691 | TRANSPORT_LAYER      | INFO     | Data received: b'O', with length: 1, from the connection: 1
2026-02-16 20:49:42,691 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:49:42,691 | TRANSPORT_LAYER      | INFO     | Data received: b'T', with length: 1, from the connection: 1
2026-02-16 20:49:42,691 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:49:42,691 | TRANSPORT_LAYER      | INFO     | Data received: b'E', with length: 1, from the connection: 1
2026-02-16 20:49:42,691 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:49:42,691 | TRANSPORT_LAYER      | INFO     | Data received: b'C', with length: 1, from the connection: 1
2026-02-16 20:49:42,691 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:49:42,692 | TRANSPORT_LAYER      | INFO     | Data received: b'T', with length: 1, from the connection: 1
2026-02-16 20:49:42,692 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:49:42,692 | TRANSPORT_LAYER      | INFO     | Data received: b'I', with length: 1, from the connection: 1
2026-02-16 20:49:42,692 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:49:42,692 | TRANSPORT_LAYER      | INFO     | Data received: b'O', with length: 1, from the connection: 1
2026-02-16 20:49:42,693 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:49:42,693 | TRANSPORT_LAYER      | INFO     | Data received: b'N', with length: 1, from the connection: 1
2026-02-16 20:49:42,694 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:49:42,694 | TRANSPORT_LAYER      | INFO     | Data received: b'"', with length: 1, from the connection: 1
2026-02-16 20:49:42,694 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:49:42,694 | TRANSPORT_LAYER      | INFO     | Data received: b'}', with length: 1, from the connection: 1
2026-02-16 20:49:42,694 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:49:42,694 | TRANSPORT_LAYER      | INFO     | Data received: b'\x01', with length: 1, from the connection: 1
2026-02-16 20:49:42,695 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:49:42,695 | TRANSPORT_LAYER      | INFO     | Data received: b'\x02', with length: 1, from the connection: 1
2026-02-16 20:49:42,695 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:49:42,695 | TRANSPORT_LAYER      | INFO     | Data received: b'\x03', with length: 1, from the connection: 1
2026-02-16 20:49:42,695 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:49:42,695 | TRANSPORT_LAYER      | INFO     | Data received: b'\x01', with length: 1, from the connection: 1
2026-02-16 20:49:42,695 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:49:42,695 | TRANSPORT_LAYER      | INFO     | Data received: b'\x01', with length: 1, from the connection: 1
2026-02-16 20:49:42,695 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:49:42,695 | TRANSPORT_LAYER      | INFO     | Data received: b'\x01', with length: 1, from the connection: 1
2026-02-16 20:49:42,696 | PROTECTION_LAYER     | INFO     | Available modules: ['TRANSPARENT_PROTECTION', 'HTTP_PROTECTION']
2026-02-16 20:49:42,696 | PROTECTION_LAYER     | INFO     | Selected module: {'SELECTED_MODULE': 'HTTP_PROTECTION'}
2026-02-16 20:49:42,697 | TRANSPORT_TCP_IP     | INFO     | Sending data to the connection
2026-02-16 20:49:42,697 | TRANSPORT_TCP_IP     | INFO     | Data sended successfully: 35
2026-02-16 20:49:42,763 | TRANSPORT_TCP_IP     | INFO     | Total new data append: 35
2026-02-16 20:49:42,796 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-16 20:49:42,807 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:49:42,807 | TRANSPORT_LAYER      | INFO     | Data received: b'{', with length: 1, from the connection: 1
2026-02-16 20:49:42,808 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:49:42,808 | TRANSPORT_LAYER      | INFO     | Data received: b'"', with length: 1, from the connection: 1
2026-02-16 20:49:42,808 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:49:42,808 | TRANSPORT_LAYER      | INFO     | Data received: b'M', with length: 1, from the connection: 1
2026-02-16 20:49:42,808 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:49:42,808 | TRANSPORT_LAYER      | INFO     | Data received: b'O', with length: 1, from the connection: 1
2026-02-16 20:49:42,808 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:49:42,808 | TRANSPORT_LAYER      | INFO     | Data received: b'D', with length: 1, from the connection: 1
2026-02-16 20:49:42,808 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:49:42,809 | TRANSPORT_LAYER      | INFO     | Data received: b'U', with length: 1, from the connection: 1
2026-02-16 20:49:42,809 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:49:42,809 | TRANSPORT_LAYER      | INFO     | Data received: b'L', with length: 1, from the connection: 1
2026-02-16 20:49:42,809 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:49:42,809 | TRANSPORT_LAYER      | INFO     | Data received: b'E', with length: 1, from the connection: 1
2026-02-16 20:49:42,809 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:49:42,809 | TRANSPORT_LAYER      | INFO     | Data received: b'_', with length: 1, from the connection: 1
2026-02-16 20:49:42,809 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:49:42,809 | TRANSPORT_LAYER      | INFO     | Data received: b'C', with length: 1, from the connection: 1
2026-02-16 20:49:42,809 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:49:42,809 | TRANSPORT_LAYER      | INFO     | Data received: b'O', with length: 1, from the connection: 1
2026-02-16 20:49:42,810 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:49:42,810 | TRANSPORT_LAYER      | INFO     | Data received: b'N', with length: 1, from the connection: 1
2026-02-16 20:49:42,810 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:49:42,810 | TRANSPORT_LAYER      | INFO     | Data received: b'F', with length: 1, from the connection: 1
2026-02-16 20:49:42,810 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:49:42,811 | TRANSPORT_LAYER      | INFO     | Data received: b'I', with length: 1, from the connection: 1
2026-02-16 20:49:42,812 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:49:42,812 | TRANSPORT_LAYER      | INFO     | Data received: b'G', with length: 1, from the connection: 1
2026-02-16 20:49:42,812 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:49:42,812 | TRANSPORT_LAYER      | INFO     | Data received: b'U', with length: 1, from the connection: 1
2026-02-16 20:49:42,812 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:49:42,812 | TRANSPORT_LAYER      | INFO     | Data received: b'R', with length: 1, from the connection: 1
2026-02-16 20:49:42,812 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:49:42,812 | TRANSPORT_LAYER      | INFO     | Data received: b'A', with length: 1, from the connection: 1
2026-02-16 20:49:42,812 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:49:42,812 | TRANSPORT_LAYER      | INFO     | Data received: b'T', with length: 1, from the connection: 1
2026-02-16 20:49:42,813 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:49:42,813 | TRANSPORT_LAYER      | INFO     | Data received: b'I', with length: 1, from the connection: 1
2026-02-16 20:49:42,813 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:49:42,813 | TRANSPORT_LAYER      | INFO     | Data received: b'O', with length: 1, from the connection: 1
2026-02-16 20:49:42,814 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:49:42,814 | TRANSPORT_LAYER      | INFO     | Data received: b'N', with length: 1, from the connection: 1
2026-02-16 20:49:42,815 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:49:42,815 | TRANSPORT_LAYER      | INFO     | Data received: b'S', with length: 1, from the connection: 1
2026-02-16 20:49:42,815 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:49:42,815 | TRANSPORT_LAYER      | INFO     | Data received: b'"', with length: 1, from the connection: 1
2026-02-16 20:49:42,815 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:49:42,819 | TRANSPORT_LAYER      | INFO     | Data received: b':', with length: 1, from the connection: 1
2026-02-16 20:49:42,820 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:49:42,821 | TRANSPORT_LAYER      | INFO     | Data received: b' ', with length: 1, from the connection: 1
2026-02-16 20:49:42,821 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:49:42,821 | TRANSPORT_LAYER      | INFO     | Data received: b'{', with length: 1, from the connection: 1
2026-02-16 20:49:42,821 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:49:42,821 | TRANSPORT_LAYER      | INFO     | Data received: b'}', with length: 1, from the connection: 1
2026-02-16 20:49:42,827 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:49:42,827 | TRANSPORT_LAYER      | INFO     | Data received: b'}', with length: 1, from the connection: 1
2026-02-16 20:49:42,828 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:49:42,828 | TRANSPORT_LAYER      | INFO     | Data received: b'\x01', with length: 1, from the connection: 1
2026-02-16 20:49:42,828 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:49:42,828 | TRANSPORT_LAYER      | INFO     | Data received: b'\x02', with length: 1, from the connection: 1
2026-02-16 20:49:42,829 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:49:42,830 | TRANSPORT_LAYER      | INFO     | Data received: b'\x03', with length: 1, from the connection: 1
2026-02-16 20:49:42,831 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:49:42,832 | TRANSPORT_LAYER      | INFO     | Data received: b'\x01', with length: 1, from the connection: 1
2026-02-16 20:49:42,833 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:49:42,833 | TRANSPORT_LAYER      | INFO     | Data received: b'\x01', with length: 1, from the connection: 1
2026-02-16 20:49:42,833 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:49:42,834 | TRANSPORT_LAYER      | INFO     | Data received: b'\x01', with length: 1, from the connection: 1
2026-02-16 20:49:42,836 | PROTECTION_LAYER     | INFO     | Personalized settings received
2026-02-16 20:49:42,837 | HTTP_PROTECTION      | INFO     | Module configurated
2026-02-16 20:49:42,838 | HTTP_PROTECTION      | INFO     | Starting read data routine
2026-02-16 20:49:42,839 | HTTP_PROTECTION      | INFO     | Module initializated
2026-02-16 20:49:42,839 | PROTECTION_LAYER     | INFO     | Module loaded: <class 'shared.communication_architecture.layers.protection.modules.http.ProtectionModule'>, with configurations: <configurations.classes.configurations.Configurations object at 0x72b78363a090>, and started
2026-02-16 20:49:42,839 | PROTECTION_LAYER     | INFO     | Module loaded
2026-02-16 20:49:42,935 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-16 20:49:42,939 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-16 20:49:43,050 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-16 20:49:43,161 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-16 20:49:43,271 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-16 20:49:43,382 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-16 20:49:43,497 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-16 20:49:43,504 | SECURITY_LAYER       | INFO     | Security layer initializated
2026-02-16 20:49:43,505 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: 1, and timeout: 30
2026-02-16 20:49:43,505 | SECURITY_LAYER       | INFO     | Negotiating security layer with role: PASSIVE, with the connection: 1
2026-02-16 20:49:43,505 | PROTECTION_LAYER     | INFO     | Sendind data: 69, to the connection: 1
2026-02-16 20:49:43,505 | TRANSPORT_TCP_IP     | INFO     | Sending data to the connection
2026-02-16 20:49:43,505 | TRANSPORT_TCP_IP     | INFO     | Data sended successfully: 275
2026-02-16 20:49:43,588 | TRANSPORT_TCP_IP     | INFO     | Total new data append: 255
2026-02-16 20:49:43,590 | TRANSPORT_TCP_IP     | INFO     | Total new data append: 1186
2026-02-16 20:49:43,605 | PROTECTION_LAYER     | INFO     | Data readed: b'', with length: 0
2026-02-16 20:49:43,614 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-16 20:49:43,616 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: 1, and timeout: 30
2026-02-16 20:49:43,625 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1441
2026-02-16 20:49:43,625 | TRANSPORT_LAYER      | INFO     | Data received: b'POST /api/v1/sync HTTP/1.1\r\nHost: google.com\r\nUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36\r\nContent-Type: application/octet-stream\r\nContent-Length: 49\r\nConnection: keep-alive\r\n\r\n{"SELECTED_MODULE": "SECURITY_TRANSPARENT"}\x01\x02\x03\x01\x01\x01POST /api/v1/sync HTTP/1.1\r\nHost: google.com\r\nUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36\r\nContent-Type: application/octet-stream\r\nContent-Length: 979\r\nConnection: keep-alive\r\n\r\n{"MODULE_CONFIGURATIONS": {"PRIVATE_ENCRYPTION_KEY": {"SYSTEM_NAME": "PRIVATE_ENCRYPTION_KEY", "SYMBOLIC_NAME": "Private encryption key", "DESCRIPTION": "This setting specify the private key to decrypt the received data", "VALUE": {"DATA_TYPE": "bytes", "VALUE": "*****", "MAXIMUM_LENGTH": null, "MINIMUM_LENGTH": null, "MAXIMUM_SIZE": null, "MINIMUM_SIZE": null, "POSSIBLE_VALUES": null, "REGULAR_EXPRESSION": null, "DATA_CLASS": true, "__type__": "PrimitiveData"}, "OPTIONAL": false, "PRIVATE": true}, "PUBLIC_ENCRYPTION_KEY": {"SYSTEM_NAME": "PUBLIC_ENCRYPTION_KEY", "SYMBOLIC_NAME": "Public encryption key", "DESCRIPTION": "This setting specify the public key to encrypt the sended data", "VALUE": {"DATA_TYPE": "bytes", "VALUE": null, "MAXIMUM_LENGTH": null, "MINIMUM_LENGTH": null, "MAXIMUM_SIZE": null, "MINIMUM_SIZE": null, "POSSIBLE_VALUES": null, "REGULAR_EXPRESSION": null, "DATA_CLASS": true, "__type__": "PrimitiveData"}, "OPTIONAL": false, "PRIVATE": false}}}\x01\x02\x03\x01\x01\x01', with length: 1441, from the connection: 1
2026-02-16 20:49:43,625 | HTTP_PROTECTION      | INFO     | Readed data from tne transport layer: 1441
2026-02-16 20:49:43,625 | HTTP_PROTECTION      | INFO     | Paquete extraído exitosamente: 49 bytes
2026-02-16 20:49:43,625 | HTTP_PROTECTION      | INFO     | Paquete extraído exitosamente: 979 bytes
2026-02-16 20:49:43,716 | PROTECTION_LAYER     | INFO     | Data readed: b'', with length: 0
2026-02-16 20:49:43,726 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-16 20:49:43,727 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: 1, and timeout: 30
2026-02-16 20:49:43,728 | PROTECTION_LAYER     | INFO     | Data readed: b'{', with length: 1
2026-02-16 20:49:43,728 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: 1, and timeout: 30
2026-02-16 20:49:43,728 | PROTECTION_LAYER     | INFO     | Data readed: b'"', with length: 1
2026-02-16 20:49:43,728 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: 1, and timeout: 30
2026-02-16 20:49:43,728 | PROTECTION_LAYER     | INFO     | Data readed: b'S', with length: 1
2026-02-16 20:49:43,728 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: 1, and timeout: 30
2026-02-16 20:49:43,730 | PROTECTION_LAYER     | INFO     | Data readed: b'E', with length: 1
2026-02-16 20:49:43,731 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: 1, and timeout: 30
2026-02-16 20:49:43,732 | PROTECTION_LAYER     | INFO     | Data readed: b'L', with length: 1
2026-02-16 20:49:43,732 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: 1, and timeout: 30
2026-02-16 20:49:43,733 | PROTECTION_LAYER     | INFO     | Data readed: b'E', with length: 1
2026-02-16 20:49:43,734 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: 1, and timeout: 30
2026-02-16 20:49:43,734 | PROTECTION_LAYER     | INFO     | Data readed: b'C', with length: 1
2026-02-16 20:49:43,735 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: 1, and timeout: 30
2026-02-16 20:49:43,735 | PROTECTION_LAYER     | INFO     | Data readed: b'T', with length: 1
2026-02-16 20:49:43,735 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: 1, and timeout: 30
2026-02-16 20:49:43,736 | PROTECTION_LAYER     | INFO     | Data readed: b'E', with length: 1
2026-02-16 20:49:43,737 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: 1, and timeout: 30
2026-02-16 20:49:43,738 | PROTECTION_LAYER     | INFO     | Data readed: b'D', with length: 1
2026-02-16 20:49:43,738 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: 1, and timeout: 30
2026-02-16 20:49:43,740 | PROTECTION_LAYER     | INFO     | Data readed: b'_', with length: 1
2026-02-16 20:49:43,740 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: 1, and timeout: 30
2026-02-16 20:49:43,741 | PROTECTION_LAYER     | INFO     | Data readed: b'M', with length: 1
2026-02-16 20:49:43,741 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: 1, and timeout: 30
2026-02-16 20:49:43,741 | PROTECTION_LAYER     | INFO     | Data readed: b'O', with length: 1
2026-02-16 20:49:43,742 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: 1, and timeout: 30
2026-02-16 20:49:43,742 | PROTECTION_LAYER     | INFO     | Data readed: b'D', with length: 1
2026-02-16 20:49:43,742 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: 1, and timeout: 30
2026-02-16 20:49:43,742 | PROTECTION_LAYER     | INFO     | Data readed: b'U', with length: 1
2026-02-16 20:49:43,742 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: 1, and timeout: 30
2026-02-16 20:49:43,742 | PROTECTION_LAYER     | INFO     | Data readed: b'L', with length: 1
2026-02-16 20:49:43,743 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: 1, and timeout: 30
2026-02-16 20:49:43,743 | PROTECTION_LAYER     | INFO     | Data readed: b'E', with length: 1
2026-02-16 20:49:43,743 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: 1, and timeout: 30
2026-02-16 20:49:43,743 | PROTECTION_LAYER     | INFO     | Data readed: b'"', with length: 1
2026-02-16 20:49:43,743 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: 1, and timeout: 30
